Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,total_sqft
2498,20,RL,0.0,8789,Pave,No Alley,4,Lvl,1,Inside,4,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,CBlock,9,9,4,9,659.0,1,0.0,253.0,912.0,GasA,9,1,16,941,0,0,0.0,0.0,1,0,3,1,9,49,1,1,Attchd,1967.0,1,288.0,9,9,Y,64,0,0,0,0,0,0,0,No Feature,0,6,2006,WD ,129200,1853.0
1560,120,RM,64.0,5587,Pave,No Alley,4,HLS,1,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,25,9,PConc,25,9,16,36,1480.0,1,0.0,120.0,1600.0,GasA,25,1,16,1652,0,0,1.0,1.0,2,0,2,1,16,49,1,16,Attchd,2008.0,9,482.0,9,9,Y,162,53,0,153,0,0,0,0,No Feature,0,11,2008,New,392500,3252.0
296,70,RL,66.0,9042,Pave,No Alley,9,Lvl,1,Inside,4,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,25,16,Stone,9,16,1,36,275.0,1,0.0,877.0,1152.0,GasA,25,1,16,1188,1152,0,0.0,0.0,2,0,4,1,16,49,2,16,Attchd,1941.0,4,252.0,9,9,Y,0,60,0,0,0,0,0,16,Shed,2500,5,2010,WD ,266500,3492.0
354,80,RL,57.0,8923,Pave,No Alley,4,Lvl,1,Inside,4,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,36,189.0,1,0.0,195.0,384.0,GasA,16,1,16,751,631,0,0.0,0.0,2,1,3,1,9,49,1,9,BuiltIn,1998.0,9,396.0,9,9,Y,256,0,0,0,0,0,0,0,No Feature,0,2,2009,WD ,177500,1766.0
970,20,RL,75.0,12518,Pave,No Alley,4,Lvl,1,Inside,4,Mitchel,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,182.0,9,9,CBlock,9,9,1,25,532.0,1,0.0,476.0,1008.0,GasA,16,1,16,1008,0,0,0.0,0.0,1,0,3,1,16,49,0,0,Attchd,1968.0,1,384.0,9,9,Y,144,0,0,0,0,0,0,9,No Feature,0,4,2009,WD ,139500,2016.0
884,60,RL,85.0,11069,Pave,No Alley,9,Lvl,1,Corner,4,CollgCr,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,608.0,608.0,GasA,25,1,16,608,788,0,0.0,0.0,2,1,3,1,16,49,1,16,BuiltIn,2007.0,9,440.0,9,9,Y,100,36,0,0,0,0,0,0,No Feature,0,7,2009,WD ,170000,2004.0
1894,60,RL,80.0,8800,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,9,16,CBlock,9,9,1,25,414.0,1,0.0,431.0,845.0,GasA,25,1,16,845,1309,0,0.0,0.0,2,1,5,1,9,49,1,16,Attchd,1964.0,4,539.0,9,9,Y,0,0,0,0,161,0,0,9,No Feature,0,7,2007,WD ,224500,2999.0
450,60,RL,96.0,13262,Pave,No Alley,4,Lvl,1,Inside,4,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,16,9,PConc,16,9,1,1,0.0,1,0.0,1082.0,1082.0,GasA,25,1,16,1105,1295,0,0.0,0.0,3,1,4,1,16,49,1,16,BuiltIn,2003.0,9,730.0,9,9,Y,114,40,0,0,0,0,0,0,No Feature,0,6,2009,WD ,290000,3482.0
2031,50,RM,0.0,7758,Pave,No Alley,9,Lvl,1,Corner,4,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,9,4,PConc,9,9,1,4,224.0,1,0.0,816.0,1040.0,GasA,25,1,4,1226,592,0,0.0,0.0,1,1,4,1,9,49,2,9,Detchd,1951.0,1,240.0,9,9,Y,0,0,0,0,184,0,0,0,No Feature,0,6,2007,WD ,169500,2858.0
949,20,RL,43.0,12118,Pave,No Alley,4,Lvl,1,CulDSac,4,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,16,9,PConc,25,9,4,1,0.0,1,0.0,1710.0,1710.0,GasA,25,1,16,1710,0,0,0.0,0.0,2,0,3,1,16,49,1,16,Attchd,2004.0,9,550.0,9,9,Y,100,48,0,0,180,0,0,0,No Feature,0,4,2009,WD ,240000,3420.0
1907,20,RL,80.0,9600,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,9,16,CBlock,9,9,1,16,368.0,1,0.0,710.0,1078.0,GasA,25,1,16,1150,0,0,1.0,0.0,1,0,2,1,9,49,0,0,Attchd,1955.0,9,288.0,9,9,Y,0,0,0,0,175,0,0,9,No Feature,0,10,2007,WD ,144000,2228.0
1906,60,RL,100.0,9500,Pave,No Alley,9,Lvl,1,Corner,4,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,Gable,CompShg,VinylSd,VinylSd,BrkCmn,272.0,9,9,CBlock,9,9,1,9,442.0,1,0.0,374.0,816.0,GasA,9,1,16,1127,850,0,0.0,1.0,1,1,4,1,9,49,1,9,Attchd,1964.0,4,540.0,9,9,Y,0,52,0,0,0,0,0,16,No Feature,0,6,2007,WD ,165000,2793.0
549,120,RL,50.0,7175,Pave,No Alley,9,Lvl,1,Inside,4,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,1332.0,1332.0,GasA,16,1,16,1332,0,0,0.0,0.0,2,0,2,1,16,49,0,0,Attchd,1990.0,4,542.0,9,9,Y,0,60,0,0,0,0,0,0,No Feature,0,2,2009,WD ,145000,2664.0
243,20,RL,0.0,11200,Pave,No Alley,4,Lvl,1,CulDSac,4,Edwards,Norm,Norm,1Fam,1Story,5,3,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,4,CBlock,9,9,4,1,0.0,1,0.0,1250.0,1250.0,GasA,25,1,16,1298,0,0,0.0,0.0,2,0,3,1,9,49,0,0,Detchd,1964.0,1,504.0,9,4,N,0,144,0,0,0,0,0,0,No Feature,0,6,2010,COD,114000,2548.0
1697,20,RL,110.0,14226,Pave,No Alley,9,Lvl,1,Corner,4,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,16,9,PConc,16,9,9,1,0.0,1,0.0,1935.0,1935.0,GasA,16,1,16,1973,0,0,0.0,0.0,2,0,3,1,16,49,1,16,Attchd,2006.0,9,895.0,9,9,Y,315,45,0,0,0,0,0,0,No Feature,0,7,2007,New,395000,3908.0
2365,160,RM,24.0,2760,Pave,No Alley,9,Lvl,1,Inside,4,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,9,9,CBlock,9,9,1,1,0.0,1,0.0,525.0,525.0,GasA,9,1,16,525,567,0,0.0,0.0,1,1,3,1,9,49,0,0,Detchd,1973.0,1,440.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,12,2006,WD ,105500,1617.0
310,60,RL,85.0,11050,Pave,No Alley,9,Lvl,1,Inside,4,Mitchel,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,36,615.0,1,0.0,434.0,1049.0,GasA,25,1,16,1036,880,0,1.0,0.0,2,1,3,1,16,49,1,9,Attchd,1998.0,1,741.0,9,9,Y,0,70,0,0,0,0,0,0,No Feature,0,5,2010,WD ,254900,2965.0
1961,20,RL,60.0,7200,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,9,9,CBlock,9,9,1,4,432.0,1,0.0,432.0,864.0,GasA,4,1,9,1238,0,0,0.0,0.0,1,1,3,1,9,25,1,9,Attchd,1950.0,1,357.0,9,9,Y,0,171,0,0,0,0,0,0,No Feature,0,11,2007,WD ,102000,2102.0
849,60,RL,79.0,12420,Pave,No Alley,9,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,36,666.0,1,0.0,278.0,944.0,GasA,25,1,16,944,896,0,1.0,0.0,2,1,3,1,16,49,0,0,Attchd,2001.0,4,622.0,9,9,Y,0,45,0,0,0,0,0,0,No Feature,0,6,2009,WD ,230000,2784.0
2018,70,RM,51.0,6120,Pave,No Alley,9,Lvl,1,Inside,4,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,BrkTil,9,9,4,1,0.0,1,0.0,939.0,939.0,GasA,25,1,16,939,574,0,0.0,0.0,1,1,4,1,9,49,0,0,Detchd,1933.0,1,180.0,4,4,N,24,0,150,0,0,0,0,0,No Feature,0,5,2007,WD ,137500,2452.0
1328,30,RL,55.0,7111,Pave,No Alley,4,Bnk,1,Inside,4,BrkSide,Norm,Norm,1Fam,1Story,5,7,1928,1983,Gable,CompShg,WdShing,Wd Shng,None,0.0,16,16,BrkTil,9,9,1,4,406.0,16,273.0,329.0,1008.0,GasA,9,1,16,1143,0,0,0.0,0.0,1,0,2,1,9,49,1,1,Detchd,1992.0,1,288.0,9,9,Y,265,0,0,0,0,0,0,16,No Feature,0,7,2008,WD ,138000,2151.0
801,80,RL,66.0,19255,Pave,No Alley,4,Lvl,1,Inside,4,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,16,9,CBlock,16,9,9,9,70.0,36,450.0,0.0,520.0,GasA,16,1,16,1338,0,0,0.0,0.0,1,1,2,1,16,25,1,1,Attchd,1983.0,1,576.0,9,9,Y,0,0,0,0,0,0,0,0,Shed,600,9,2009,WD ,156500,1858.0
400,20,RL,70.0,8120,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,16,CBlock,9,9,1,25,191.0,1,0.0,673.0,864.0,GasA,25,1,16,864,0,0,0.0,0.0,1,0,3,1,9,49,0,0,Detchd,1994.0,1,463.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,7,2009,WD ,124500,1728.0
1650,60,RL,92.0,11952,Pave,No Alley,9,Lvl,1,Inside,4,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,9,9,CBlock,16,9,1,1,0.0,1,0.0,808.0,808.0,GasA,9,1,16,1161,808,0,0.0,0.0,2,1,3,1,9,49,1,16,Attchd,1977.0,4,534.0,9,9,Y,0,0,0,0,276,0,0,0,No Feature,0,11,2007,WD ,190000,2777.0
1084,20,RL,43.0,3182,Pave,No Alley,9,Lvl,1,Inside,4,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,16,9,PConc,16,9,9,1,0.0,1,0.0,1266.0,1266.0,GasA,25,1,16,1266,0,0,0.0,0.0,2,0,2,1,16,49,1,16,Attchd,2007.0,9,388.0,9,9,Y,100,16,0,0,0,0,0,0,No Feature,0,3,2008,WD ,159895,2532.0
1522,70,RL,51.0,9842,Pave,No Alley,9,Lvl,1,Inside,4,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,9,9,BrkTil,9,4,1,1,0.0,1,0.0,612.0,612.0,GasA,25,1,16,990,1611,0,0.0,0.0,3,1,4,1,9,49,0,0,BuiltIn,1998.0,4,621.0,9,9,Y,183,0,301,0,0,0,0,0,No Feature,0,5,2008,WD ,189000,3213.0
2496,20,RL,0.0,8020,Pave,No Alley,4,Lvl,1,Inside,4,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,9,9,CBlock,9,9,1,25,644.0,1,0.0,268.0,912.0,GasA,9,0,16,912,0,0,0.0,0.0,1,0,3,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,Y,0,0,0,0,0,0,0,4,No Feature,0,4,2006,WD ,124000,1824.0
220,20,RL,0.0,11341,Pave,No Alley,4,Lvl,1,Inside,4,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,9,9,CBlock,16,9,1,25,1302.0,1,0.0,90.0,1392.0,GasA,9,1,16,1392,0,0,1.0,0.0,1,1,3,1,9,16,1,16,Detchd,1957.0,1,528.0,9,9,Y,0,0,0,0,95,0,0,0,No Feature,0,5,2010,WD ,121500,2784.0
1254,90,RL,76.0,12436,Pave,No Alley,9,Lvl,1,Inside,4,NAmes,Norm,Norm,Duplex,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,CBlock,9,9,1,1,0.0,1,0.0,1824.0,1824.0,GasA,4,1,9,1824,0,0,0.0,0.0,2,0,5,2,9,49,0,0,Detchd,1958.0,1,484.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,1,2008,WD ,146000,3648.0
1443,60,RL,75.0,12192,Pave,No Alley,4,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,1,36,663.0,1,0.0,265.0,928.0,GasA,25,1,16,928,895,0,1.0,0.0,2,1,3,1,16,49,0,0,Attchd,2000.0,4,626.0,9,9,Y,192,36,0,0,0,0,0,0,Shed,4500,5,2008,WD ,235000,2751.0
2885,120,RM,44.0,3842,Pave,No Alley,4,HLS,1,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,16,9,PConc,25,9,16,36,1564.0,1,0.0,30.0,1594.0,GasA,25,1,16,1646,0,0,1.0,1.0,2,0,2,1,16,49,1,16,Attchd,2004.0,9,525.0,9,9,Y,128,53,0,0,155,0,0,0,No Feature,0,12,2006,WD ,300000,3240.0
2920,160,RM,21.0,1936,Pave,No Alley,9,Lvl,1,Inside,4,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,9,9,CBlock,9,9,1,1,0.0,1,0.0,546.0,546.0,GasA,16,1,16,546,546,0,0.0,0.0,1,1,3,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,Y,0,0,0,0,0,0,0,0,No Feature,0,6,2006,WD ,90500,1638.0
1197,90,RL,74.0,13101,Pave,No Alley,4,Lvl,1,Inside,4,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,108.0,9,9,CBlock,9,9,1,4,231.0,1,0.0,1497.0,1728.0,GasA,9,1,16,1728,0,0,0.0,0.0,2,0,6,2,9,49,0,0,Detchd,1987.0,1,576.0,9,9,Y,0,0,0,0,0,0,0,0,No Feature,0,11,2008,WD ,142600,3456.0
848,20,RL,67.0,9808,Pave,No Alley,4,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,16,9,PConc,16,9,1,36,788.0,1,0.0,785.0,1573.0,GasA,25,1,16,1573,0,0,1.0,0.0,2,0,3,1,16,49,0,0,Attchd,2002.0,4,544.0,9,9,Y,0,72,0,0,0,0,0,0,No Feature,0,3,2009,WD ,227000,3146.0
926,90,RL,0.0,8145,Pave,No Alley,4,HLS,1,Corner,4,Crawfor,Norm,Norm,Duplex,2.5Unf,7,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,BrkTil,9,9,1,4,246.0,1,0.0,674.0,920.0,GasA,25,1,16,1240,1240,0,0.0,0.0,2,1,5,2,9,49,2,16,Detchd,1940.0,1,400.0,9,9,Y,0,0,57,0,0,0,0,0,No Feature,0,7,2009,WD ,205000,3400.0
2158,20,RL,73.0,17227,Pave,No Alley,1,Lvl,1,CulDSac,1,CollgCr,Norm,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,16,9,PConc,16,9,16,36,915.0,1,0.0,426.0,1341.0,GasA,25,1,16,1341,0,0,1.0,0.0,1,1,1,1,16,49,1,9,Attchd,1999.0,4,482.0,9,9,Y,240,84,0,0,0,0,0,0,No Feature,0,1,2007,WD ,246900,2682.0
1555,70,C (all),60.0,5280,Pave,No Alley,9,Lvl,1,Corner,4,IDOTRR,Feedr,Norm,1Fam,2Story,4,7,1895,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,9,9,Stone,1,4,1,1,0.0,1,0.0,173.0,173.0,GasA,25,0,16,825,536,0,0.0,0.0,1,0,2,1,9,49,0,0,Detchd,1895.0,1,185.0,4,9,Y,0,123,0,0,0,0,0,0,No Feature,0,7,2008,WD ,89000,1534.0
278,50,RL,89.0,11792,Pave,No Alley,9,Lvl,1,Inside,4,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,9,9,CBlock,9,9,1,1,0.0,1,0.0,744.0,744.0,GasA,25,0,4,792,328,0,0.0,0.0,1,0,2,1,4,49,0,0,Detchd,1956.0,1,480.0,9,4,P,0,0,0,0,160,0,0,0,No Feature,0,6,2010,WD ,64000,1864.0
2522,120,RL,40.0,3876,Pave,No Alley,4,Lvl,1,Inside,4,Greens,Norm,Norm,Twnhs,1Story,8,5,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,16,9,CBlock,16,9,16,36,652.0,9,526.0,48.0,1226.0,GasA,9,1,16,1226,0,0,1.0,0.0,1,0,1,1,16,49,1,9,Attchd,1978.0,9,484.0,9,9,Y,133,60,0,0,0,0,0,0,No Feature,0,7,2006,WD ,170000,2452.0
434,60,RL,107.0,13891,Pave,No Alley,9,Lvl,1,Inside,4,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,25,9,PConc,25,9,16,1,0.0,1,0.0,1734.0,1734.0,GasA,25,1,16,1734,1088,0,0.0,0.0,3,1,4,1,25,49,1,16,BuiltIn,2009.0,4,1020.0,9,9,Y,52,170,0,0,192,0,0,0,No Feature,0,1,2009,New,582933,4556.0
2683,30,RM,50.0,6000,Pave,No Alley,9,Lvl,1,Inside,4,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,16,BrkTil,9,9,1,16,397.0,1,0.0,706.0,1103.0,GasA,16,1,16,1103,0,0,0.0,0.0,1,0,2,1,16,49,1,16,Detchd,1976.0,1,440.0,9,9,Y,166,120,0,0,0,0,0,9,No Feature,0,7,2006,WD ,110500,2206.0
2173,20,RL,80.0,8240,Pave,No Alley,9,Lvl,1,Inside,4,Edwards,Norm,Norm,1Fam,1Story,6,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,9,9,CBlock,9,9,1,1,0.0,1,0.0,1179.0,1179.0,GasA,16,1,16,1179,0,0,0.0,0.0,1,0,2,1,9,25,0,0,Attchd,1960.0,9,622.0,9,9,P,0,0,0,0,0,0,0,16,No Feature,0,6,2007,WD ,110000,2358.0
894,20,RL,50.0,9405,Pave,No Alley,9,Lvl,1,Inside,4,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,9,25,CBlock,9,9,1,1,0.0,1,0.0,698.0,698.0,GasA,25,1,16,698,0,0,0.0,1.0,1,0,2,1,9,49,0,0,No Garage,0.0,0,0.0,0,0,Y,0,200,0,0,0,0,0,0,No Feature,0,6,2009,WD ,118000,1396.0
1066,60,RL,85.0,10625,Pave,No Alley,9,Lvl,1,Inside,4,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,16,9,PConc,16,9,1,36,866.0,1,0.0,132.0,998.0,GasA,25,1,16,1006,1040,0,1.0,0.0,2,1,3,1,16,49,1,16,BuiltIn,2003.0,4,871.0,9,9,Y,320,62,0,0,0,0,0,0,No Feature,0,8,2008,WD ,284000,3044.0
1261,60,RL,70.0,9247,Pave,No Alley,4,Lvl,1,Inside,4,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,9,9,CBlock,9,9,1,9,319.0,1,0.0,539.0,858.0,GasA,25,1,16,858,858,0,0.0,0.0,1,1,4,1,9,49,1,16,Attchd,1962.0,9,490.0,9,9,Y,0,84,0,0,120,0,0,0,No Feature,0,3,2008,WD ,171000,2574.0
537,60,RL,96.0,10628,Pave,No Alley,4,Lvl,1,Corner,4,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,16,9,PConc,16,9,16,1,0.0,1,0.0,835.0,835.0,GasA,25,1,16,871,941,0,0.0,0.0,2,1,3,1,16,49,0,0,BuiltIn,2004.0,4,478.0,9,9,Y,146,91,0,0,0,0,0,0,No Feature,0,1,2009,WD ,193000,2647.0
2301,20,RL,0.0,11000,Pave,No Alley,1,Lvl,1,Corner,4,Mitchel,Norm,Norm,1Fam,1Story,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,None,0.0,9,9,PConc,16,9,1,4,1090.0,1,0.0,0.0,1090.0,GasA,9,1,16,1178,0,0,1.0,0.0,1,1,3,1,9,49,0,0,Attchd,1976.0,1,502.0,9,9,Y,0,44,0,0,88,0,0,9,No Feature,0,6,2007,WD ,135000,2268.0
2854,70,RL,54.0,9399,Pave,No Alley,9,Bnk,1,Inside,4,Crawfor,Norm,Norm,1Fam,2.5Unf,7,8,1919,1950,Gable,CompShg,MetalSd,Stucco,None,0.0,9,9,BrkTil,9,9,4,1,0.0,1,0.0,818.0,818.0,GasA,9,1,16,818,818,0,0.0,0.0,1,1,4,1,16,49,1,16,Detchd,1919.0,1,288.0,4,9,N,0,0,212,0,0,0,0,0,No Feature,0,9,2006,WD ,167000,2454.0
2649,20,RM,60.0,7200,Pave,Grvl,9,Lvl,1,Inside,4,OldTown,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,9,CBlock,9,9,1,1,0.0,1,0.0,576.0,576.0,GasA,25,1,16,864,0,0,0.0,0.0,1,0,2,1,9,49,0,0,Detchd,1952.0,4,528.0,9,9,Y,0,0,0,0,115,0,0,0,No Feature,0,8,2006,COD,105000,1440.0
2776,20,RL,78.0,10264,Pave,No Alley,4,Lvl,1,Inside,4,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,16,9,PConc,16,9,9,25,1162.0,1,0.0,426.0,1588.0,GasA,25,1,16,1588,0,0,0.0,0.0,2,0,3,1,16,49,0,0,Attchd,1999.0,4,472.0,9,9,Y,158,29,0,0,0,0,0,0,No Feature,0,8,2006,WD ,214000,3176.0
2403,60,RL,0.0,13215,Pave,No Alley,4,Lvl,1,Corner,4,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,16,9,PConc,16,9,1,36,994.0,1,0.0,426.0,1420.0,GasA,25,1,16,1426,488,0,1.0,0.0,2,1,3,1,16,49,1,9,BuiltIn,2004.0,4,746.0,9,9,Y,168,127,0,0,0,0,0,0,No Feature,0,2,2006,WD ,279000,3334.0
2355,80,RL,81.0,10530,Pave,No Alley,9,Lvl,1,Inside,4,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,9,9,CBlock,9,4,1,25,548.0,1,0.0,127.0,675.0,GasA,9,1,16,1109,766,0,0.0,0.0,3,0,3,1,16,49,1,9,Attchd,1975.0,4,485.0,9,9,Y,48,28,0,0,0,0,0,0,No Feature,0,6,2006,WD ,184500,2550.0
1983,50,RM,50.0,6000,Pave,No Alley,9,Lvl,1,Inside,4,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,9,16,CBlock,9,9,1,25,331.0,1,0.0,318.0,649.0,GasA,25,1,16,679,504,0,0.0,0.0,1,1,2,1,9,49,0,0,Detchd,1981.0,1,308.0,9,9,Y,0,176,0,0,0,0,0,0,No Feature,0,6,2007,WD ,120000,1832.0
547,60,RL,70.0,7703,Pave,No Alley,9,Lvl,1,Inside,4,SawyerW,Norm,Norm,1Fam,2Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,16,16,PConc,16,16,1,36,52.0,9,364.0,400.0,816.0,GasA,25,1,16,833,897,0,0.0,0.0,2,1,3,1,16,49,0,0,Attchd,1992.0,4,528.0,9,9,Y,0,91,0,0,168,0,0,0,No Feature,0,11,2009,WD ,171500,2546.0
1842,160,FV,35.0,4251,Pave,Pave,4,Lvl,1,Inside,4,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,16,9,PConc,16,9,1,1,0.0,1,0.0,625.0,625.0,GasA,25,1,16,625,625,0,0.0,0.0,2,1,2,1,16,49,0,0,Detchd,2006.0,4,528.0,9,9,Y,0,54,0,0,0,0,0,0,No Feature,0,6,2007,New,164700,1875.0
